source,class_name,object_id,split,status,crop,confidence,prompt,box
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\5.1.jpg,drink_container,5,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\5__5.1.jpg,0.259397,coffee mug,"[42, 60, 80, 121]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\5.10.jpg,drink_container,5,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\5__5.10.jpg,0.290590,drinking cup,"[186, 71, 212, 97]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\5.11.jpg,drink_container,5,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\5__5.11.jpg,0.151453,coffee mug,"[0, 1, 34, 82]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\5.2.jpg,drink_container,5,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\5__5.2.jpg,0.219880,coffee mug,"[0, 8, 41, 121]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\5.3.jpg,drink_container,5,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\5__5.3.jpg,0.258926,drinking cup,"[54, 77, 89, 138]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\5.4.jpg,drink_container,5,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\5__5.4.jpg,0.020819,coffee mug,"[66, 0, 107, 47]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\5.5.jpg,drink_container,5,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\5__5.5.jpg,0.216544,coffee mug,"[0, 0, 21, 62]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\5.6.jpg,drink_container,5,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\5.7.jpg,drink_container,5,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\5.8.jpg,drink_container,5,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\5__5.8.jpg,0.138789,travel mug,"[99, 5, 122, 47]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\5.9.jpg,drink_container,5,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\5__5.9.jpg,0.163308,drinking cup,"[188, 61, 218, 89]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\cup.1.jpg,drink_container,cup,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\cup__cup.1.jpg,0.723176,drinking cup,"[55, 4, 190, 223]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\cup.10.jpg,drink_container,cup,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\cup__cup.10.jpg,0.055332,drinking cup,"[70, 32, 198, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\cup.2.jpg,drink_container,cup,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\cup__cup.2.jpg,0.041888,drinking cup,"[40, 7, 201, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\cup.3.jpg,drink_container,cup,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\cup.4.jpg,drink_container,cup,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\cup__cup.4.jpg,0.024862,drinking cup,"[80, 28, 222, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\cup.5.jpg,drink_container,cup,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\cup.6.jpg,drink_container,cup,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\cup__cup.6.jpg,0.232277,coffee mug,"[88, 3, 193, 209]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\cup.7.jpg,drink_container,cup,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\cup__cup.7.jpg,0.612325,drinking cup,"[26, 0, 173, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\cup.8.jpg,drink_container,cup,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\cup__cup.8.jpg,0.291012,drinking cup,"[53, 0, 210, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\cup.9.jpg,drink_container,cup,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\mug.1.jpg,drink_container,mug,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\mug__mug.1.jpg,0.036584,travel mug,"[49, 36, 166, 224]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\mug.2.jpg,drink_container,mug,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\mug__mug.2.jpg,0.150350,travel mug,"[60, 29, 162, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\mug.3.jpg,drink_container,mug,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\mug__mug.3.jpg,0.151820,coffee mug,"[56, 48, 152, 224]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\mug.4.jpg,drink_container,mug,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\mug__mug.4.jpg,0.045895,travel mug,"[177, 135, 197, 174]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\mug.5.jpg,drink_container,mug,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\mug__mug.5.jpg,0.191751,drinking cup,"[78, 13, 173, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\mug.6.jpg,drink_container,mug,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\mug.7.jpg,drink_container,mug,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\mug__mug.7.jpg,0.479407,coffee mug,"[0, 9, 150, 210]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\mug.8.jpg,drink_container,mug,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\mug__mug.8.jpg,0.044294,coffee mug,"[62, 29, 143, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033722_344_001.jpg,drink_container,텀블러_새물건1_20260825_033722_344_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_033722_344_001__텀블러_새물건1_20260825_033722_344_001.jpg,0.046862,coffee mug,"[57, 18, 157, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033730_172_001.jpg,drink_container,텀블러_새물건1_20260825_033730_172_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_033730_172_001__텀블러_새물건1_20260825_033730_172_001.jpg,0.145781,drinking cup,"[61, 18, 148, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033734_117_001.jpg,drink_container,텀블러_새물건1_20260825_033734_117_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_033734_117_001__텀블러_새물건1_20260825_033734_117_001.jpg,0.040437,drinking cup,"[53, 24, 136, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033748_367_001.jpg,drink_container,텀블러_새물건1_20260825_033748_367_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_033748_367_001__텀블러_새물건1_20260825_033748_367_001.jpg,0.072773,coffee mug,"[59, 4, 147, 238]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033800_505_001.jpg,drink_container,텀블러_새물건1_20260825_033800_505_001,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033807_634_001.jpg,drink_container,텀블러_새물건1_20260825_033807_634_001,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033842_056_001.jpg,drink_container,텀블러_새물건1_20260825_033842_056_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_033842_056_001__텀블러_새물건1_20260825_033842_056_001.jpg,0.248159,coffee mug,"[0, 0, 149, 207]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033901_321_001.jpg,drink_container,텀블러_새물건1_20260825_033901_321_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_033901_321_001__텀블러_새물건1_20260825_033901_321_001.jpg,0.299471,drinking cup,"[84, 16, 220, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033913_572_001.jpg,drink_container,텀블러_새물건1_20260825_033913_572_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_033913_572_001__텀블러_새물건1_20260825_033913_572_001.jpg,0.284872,drinking cup,"[58, 19, 179, 230]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033917_929_001.jpg,drink_container,텀블러_새물건1_20260825_033917_929_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_033917_929_001__텀블러_새물건1_20260825_033917_929_001.jpg,0.765539,drinking cup,"[33, 32, 174, 230]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033928_026_001.jpg,drink_container,텀블러_새물건1_20260825_033928_026_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_033928_026_001__텀블러_새물건1_20260825_033928_026_001.jpg,0.579986,drinking cup,"[31, 41, 152, 239]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033932_804_001.jpg,drink_container,텀블러_새물건1_20260825_033932_804_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_033932_804_001__텀블러_새물건1_20260825_033932_804_001.jpg,0.154772,coffee mug,"[41, 67, 168, 192]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033939_894_001.jpg,drink_container,텀블러_새물건1_20260825_033939_894_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_033939_894_001__텀블러_새물건1_20260825_033939_894_001.jpg,0.068946,coffee mug,"[40, 95, 147, 202]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033946_365_001.jpg,drink_container,텀블러_새물건1_20260825_033946_365_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_033946_365_001__텀블러_새물건1_20260825_033946_365_001.jpg,0.084589,drinking cup,"[10, 3, 172, 238]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_033955_160_001.jpg,drink_container,텀블러_새물건1_20260825_033955_160_001,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_034005_959_001.jpg,drink_container,텀블러_새물건1_20260825_034005_959_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_034005_959_001__텀블러_새물건1_20260825_034005_959_001.jpg,0.303497,drinking cup,"[53, 0, 170, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_034011_843_001.jpg,drink_container,텀블러_새물건1_20260825_034011_843_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_034011_843_001__텀블러_새물건1_20260825_034011_843_001.jpg,0.448818,drinking cup,"[47, 0, 173, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_034020_999_001.jpg,drink_container,텀블러_새물건1_20260825_034020_999_001,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_034039_224_001.jpg,drink_container,텀블러_새물건1_20260825_034039_224_001,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\drink_container\텀블러_새물건1_20260825_034039_224_001__텀블러_새물건1_20260825_034039_224_001.jpg,0.063063,travel mug,"[23, 0, 150, 225]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\텀블러\텀블러_새물건1_20260825_034054_584_001.jpg,drink_container,텀블러_새물건1_20260825_034054_584_001,val,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (1).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (1).jpg,0.806825,bottle,"[95, 37, 177, 229]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (10).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (10).jpg,0.836349,bottle,"[77, 0, 177, 215]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (100).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (100).jpg,0.061522,bottle,"[75, 0, 240, 177]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (11).jpg,water_bottle,생수병,test,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\test\water_bottle\생수병__생수병 (11).jpg,0.844516,bottle,"[75, 0, 175, 223]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (12).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (12).jpg,0.537598,bottle,"[79, 0, 184, 237]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (13).jpg,water_bottle,생수병,val,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\val\water_bottle\생수병__생수병 (13).jpg,0.534232,bottle,"[77, 0, 183, 238]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (14).jpg,water_bottle,생수병,test,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\test\water_bottle\생수병__생수병 (14).jpg,0.119256,bottle,"[78, 4, 194, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (15).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (15).jpg,0.450652,bottle,"[79, 7, 199, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (16).jpg,water_bottle,생수병,test,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\test\water_bottle\생수병__생수병 (16).jpg,0.062269,bottle,"[89, 0, 212, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (17).jpg,water_bottle,생수병,test,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\test\water_bottle\생수병__생수병 (17).jpg,0.024536,bottle,"[106, 0, 221, 221]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (18).jpg,water_bottle,생수병,val,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (19).jpg,water_bottle,생수병,val,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\val\water_bottle\생수병__생수병 (19).jpg,0.058185,bottle,"[87, 7, 209, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (2).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (2).jpg,0.734801,bottle,"[91, 36, 177, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (20).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (20).jpg,0.565591,bottle,"[85, 13, 201, 238]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (21).jpg,water_bottle,생수병,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (22).jpg,water_bottle,생수병,train,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (23).jpg,water_bottle,생수병,test,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\test\water_bottle\생수병__생수병 (23).jpg,0.036359,bottle,"[144, 34, 174, 104]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (24).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (24).jpg,0.884734,bottle,"[114, 0, 230, 237]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (25).jpg,water_bottle,생수병,val,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\val\water_bottle\생수병__생수병 (25).jpg,0.734459,bottle,"[113, 0, 236, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (26).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (26).jpg,0.873418,bottle,"[106, 0, 222, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (27).jpg,water_bottle,생수병,val,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\val\water_bottle\생수병__생수병 (27).jpg,0.859064,bottle,"[94, 0, 220, 231]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (28).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (28).jpg,0.800638,bottle,"[95, 0, 226, 234]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (29).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (29).jpg,0.822938,bottle,"[99, 0, 230, 235]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (3).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (3).jpg,0.807738,bottle,"[98, 32, 183, 230]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (30).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (30).jpg,0.879135,bottle,"[94, 0, 220, 235]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (31).jpg,water_bottle,생수병,test,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\test\water_bottle\생수병__생수병 (31).jpg,0.692200,bottle,"[74, 0, 212, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (32).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (32).jpg,0.566433,bottle,"[67, 0, 209, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (33).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (33).jpg,0.764384,bottle,"[61, 0, 236, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (34).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (34).jpg,0.818438,bottle,"[50, 0, 233, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (35).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (35).jpg,0.802500,bottle,"[50, 0, 239, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (36).jpg,water_bottle,생수병,test,rejected,,,,
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (37).jpg,water_bottle,생수병,val,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\val\water_bottle\생수병__생수병 (37).jpg,0.764770,bottle,"[57, 0, 219, 240]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (38).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (38).jpg,0.605503,bottle,"[62, 0, 201, 238]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (39).jpg,water_bottle,생수병,val,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\val\water_bottle\생수병__생수병 (39).jpg,0.648149,bottle,"[69, 0, 205, 238]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (4).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (4).jpg,0.557909,bottle,"[113, 22, 201, 222]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (40).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (40).jpg,0.787202,bottle,"[75, 0, 227, 220]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (41).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (41).jpg,0.459501,bottle,"[98, 15, 182, 172]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (42).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (42).jpg,0.372945,bottle,"[126, 71, 197, 174]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (43).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (43).jpg,0.418053,bottle,"[129, 76, 194, 165]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (44).jpg,water_bottle,생수병,test,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\test\water_bottle\생수병__생수병 (44).jpg,0.308488,bottle,"[133, 64, 210, 162]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (45).jpg,water_bottle,생수병,val,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\val\water_bottle\생수병__생수병 (45).jpg,0.071236,bottle,"[126, 64, 208, 165]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (46).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (46).jpg,0.126635,bottle,"[125, 76, 208, 173]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (47).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (47).jpg,0.132571,bottle,"[126, 74, 210, 180]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (48).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (48).jpg,0.035250,bottle,"[104, 77, 207, 186]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (49).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (49).jpg,0.299034,bottle,"[99, 79, 230, 193]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (5).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (5).jpg,0.633382,bottle,"[114, 13, 203, 223]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (50).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (50).jpg,0.117707,bottle,"[78, 61, 238, 186]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (51).jpg,water_bottle,생수병,train,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\train\water_bottle\생수병__생수병 (51).jpg,0.503530,bottle,"[56, 41, 240, 185]"
C:\Users\PKNU-ICEE\Desktop\project\학습용 데이터\생수병\생수병 (52).jpg,water_bottle,생수병,test,accepted,C:\Users\PKNU-ICEE\Desktop\project\category_dataset_prepared_v2\test\water_bottle\생수병__생수병 (52).jpg,0.276646,bottle,"[31, 18, 240, 177]"
